Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745017696.25,0,0,32.6,3.0,5.0,6.0,19.560351562500003,51.887580583860725,1003.2239452236611,83.81016411464066,751380.6
1745017701.26,0,0,32.6,2.4,4.4,5.8,19.4877734375,51.975198025501655,1003.2433307248255,83.64746309125228,755807.8
1745017706.26,0,0,28.4,2.4,4.4,5.8,19.353320312499996,52.01751035858219,1003.2896612314122,83.25862543400171,758441.4
1745017711.29,0,0,32.6,2.6,4.6,6.6,19.103749999999998,52.046621501814364,1003.3004413294942,83.16815278918429,760213.6
1745017716.26,0,0,34.8,2.6,4.6,6.6,18.856875,52.497414413351876,1003.3242260314735,82.96854266287228,759618.0
1745017721.29,0,0,30.6,2.8,4.8,6.8,18.7651953125,53.022223559020894,1003.3564355272838,82.69823361001247,763735.2
1745017726.26,0,0,31.0,2.8,4.8,6.8,18.744296875,53.297960514503984,1003.4222241614177,82.14614673508095,766076.2
1745017731.29,0,0,31.0,2.8,4.8,6.4,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017736.2,0,0,31.0,2.8,4.8,6.4,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017741.24,0,0,31.0,2.4,4.4,6.2,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017746.2,0,0,31.0,2.4,4.4,6.2,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017751.24,0,0,31.0,3.0,4.4,7.0,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017756.29,0,0,30.0,3.0,4.4,7.0,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017761.27,0,0,31.2,3.0,5.0,6.6,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017766.24,0,0,27.0,3.0,5.0,6.6,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017771.26,0,0,28.0,3.0,5.0,6.0,18.587031250000003,53.456869438194005,1003.5090587450292,81.41748442981627,766491.4
1745017776.26,0,0,30.0,3.0,5.0,6.0,18.67421875,55.010355829107425,1003.9379164365597,77.81953586467839,775085.0
1745017781.29,0,0,31.0,3.0,5.0,6.0,18.6683203125,54.85119995519178,1003.9595138157481,77.6383750072216,778383.2
1745017786.29,0,0,33.2,3.0,5.0,6.0,18.735078124999998,54.858647550314345,1003.9575234087039,77.65507067505885,777495.2
1745017791.28,0,0,33.2,3.0,5.0,6.0,18.90546875,54.62813926824565,1003.9724820922768,77.52959746898156,776062.8
1745017796.24,0,0,33.2,3.0,5.0,6.0,19.084453125,54.44797255242613,1003.9628694830277,77.61022780400864,776597.6
1745017801.29,0,0,33.2,3.0,5.8,6.0,19.2459375,54.323204074908475,1003.952106115253,77.70051157752627,775975.4
1745017806.25,0,0,33.2,3.0,5.8,6.0,19.42609375,54.02844511521603,1003.9828616096526,77.4425351936422,778113.0
1745017811.32,0,0,24.6,3.6,6.0,6.0,19.614335937499998,53.90491221216737,1003.9894746819703,77.38706592095687,777220.2
1745017816.27,0,0,30.4,3.6,6.0,6.0,19.8280078125,53.61750037014728,1004.0008712278257,77.29147428015276,778295.8
1745017821.32,0,0,27.4,4.0,7.0,7.0,19.996210937500003,52.95559174589025,1004.0184270776132,77.14422189930058,778024.2
1745017826.27,0,0,32.4,4.0,7.0,7.0,19.987382812499998,52.55227273957028,1004.0523158061012,76.85997990131469,781887.4
1745017831.3,0,0,29.8,4.0,6.8,6.8,19.818515625000003,52.23120332818515,1004.0470898621325,76.90381204748003,786060.2
1745017836.26,0,0,33.4,4.0,6.8,6.8,19.7794921875,52.526952909812636,1004.083120008481,76.60161673087246,787341.4
1745017841.31,0,0,33.4,4.0,5.4,5.4,19.702617187500003,52.80372648933744,1004.095565422821,76.4972351874843,787615.2
1745017846.28,0,0,33.4,4.0,5.4,5.4,19.6861328125,52.677668781990086,1004.143407264453,76.09598930169598,790090.6
1745017851.26,0,0,33.4,4.0,5.4,5.4,19.773359375000002,52.677860800389126,1004.2150776683717,75.49492607694387,791941.2
1745017856.23,0,0,33.4,4.0,5.4,5.4,19.831015625,52.47524244972592,1004.2959990854167,74.81631627319712,792402.2
1745017861.26,0,0,31.0,4.0,5.4,5.4,19.7190234375,52.498601395436516,1004.3369032812097,74.47330951478487,794451.8
1745017866.26,0,0,35.6,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017871.22,0,0,34.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017876.24,0,0,33.0,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017881.23,0,0,27.4,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017886.23,0,0,31.6,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017891.23,0,0,29.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017896.21,0,0,29.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017901.2,0,0,29.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017906.2,0,0,29.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017911.2,0,0,29.8,4.0,5.4,5.4,19.528828124999997,52.479282102273125,1004.3279766042567,74.54816427324951,800078.6
1745017916.28,0,0,32.8,4.0,5.4,5.4,20.218124999999997,50.795945291557686,1004.7036212331799,71.39866505487113,809064.4
1745017921.3,0,0,32.8,4.0,5.4,5.4,20.152109375000002,50.415091960994644,1004.6967936680225,71.45590055406088,799327.2
1745017926.26,0,0,28.4,4.0,5.4,5.4,20.112578125000002,50.343021357849345,1004.696658042915,71.45703749499731,791105.8
1745017931.26,0,0,36.6,4.0,5.4,5.4,20.104765625,50.34805371800366,1004.6888440680619,71.52254250099735,783076.2
1745017936.26,0,0,30.4,4.0,5.4,5.4,20.133671875,50.53282648784028,1004.6851687757802,71.55335281808732,773582.6
1745017941.26,0,0,24.2,4.0,5.4,5.4,20.164921874999997,50.539098120060565,1004.689488797615,71.5171376560174,769281.6
1745017946.24,0,0,24.2,4.0,5.4,5.4,20.212539062500003,50.55581140200896,1004.6938488831177,71.48058679038928,762264.0
1745017951.24,0,0,24.2,4.0,5.4,5.4,20.253515625,50.40725166223315,1004.7078568981073,71.36315762477358,759192.2
1745017956.26,0,0,24.2,4.0,4.2,4.2,20.285234374999998,50.22047504801054,1004.6930882104792,71.48696375294227,755382.2
1745017961.24,0,0,24.2,4.0,4.2,4.2,20.3209375,50.140988655220944,1004.6954824482584,71.46689260239492,750377.6
1745017966.3,0,0,34.4,4.0,4.0,4.0,20.3629296875,50.05272746969689,1004.7037804408974,71.39733116382249,746717.8
1745017971.26,0,0,32.2,4.0,4.0,4.0,20.413046875,50.03854667106167,1004.7136706271024,71.31442153353866,745069.2
1745017976.29,0,0,27.8,4.0,4.4,5.0,20.470390625,50.07317222902465,1004.7121804834936,71.32691327581092,740027.2
1745017981.27,0,0,33.8,4.0,4.4,5.0,20.523828125,49.93247045592217,1004.7168786646295,71.28752902893032,735053.2
1745017986.29,0,0,33.2,3.2,4.2,5.0,20.5697265625,49.897421269528856,1004.7270234276968,71.20248672559545,729337.6
1745017991.26,0,0,26.4,3.2,4.2,5.0,20.6275390625,49.74660619495809,1004.7357184491893,71.12959817500389,730621.4
1745017996.3,0,0,26.4,3.0,4.6,5.0,20.7087890625,49.97336097309509,1004.7526429415648,70.98772519600502,723960.4
1745018001.25,0,0,26.4,3.0,4.6,5.0,20.7851953125,50.78630813494807,1004.7633867195673,70.8976650431218,725768.8
1745018006.26,0,0,26.4,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018011.2,0,0,26.4,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018016.3,0,0,33.4,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018021.23,0,0,36.4,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018026.26,0,0,36.4,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018031.24,0,0,34.8,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018036.25,0,0,34.4,3.0,4.6,4.6,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018041.23,0,0,32.0,3.0,4.6,4.6,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018046.25,0,0,34.6,3.0,4.8,4.8,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018051.21,0,0,34.6,3.0,4.8,4.8,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018056.23,0,0,34.6,3.0,5.0,5.0,20.8462890625,51.087444090434204,1005.1951552714694,67.27952944492282,735070.4
1745018061.23,0,0,34.6,3.0,5.0,5.0,20.595625,48.1875830786779,1007.6572970423531,46.66762565542745,795507.8
1745018066.26,0,0,34.6,4.0,5.6,5.6,20.54625,48.56510528576403,1008.1976245592225,42.15542368984071,798852.6
1745018071.26,0,0,26.0,4.0,5.6,5.6,20.5356640625,48.714745739693214,1008.068848864585,43.228717273131416,800924.4
1745018076.3,0,0,35.6,3.2,5.0,5.0,20.632265625000002,49.15196995505819,1006.5306418334172,56.09430578603893,808136.6
1745018081.26,0,0,26.6,3.2,5.0,5.0,20.6253125,48.83372365688523,1005.7925270135511,62.27443527691018,803592.2
1745018086.34,0,0,31.0,3.0,5.0,5.0,20.525234375,48.909638326747114,1005.5293723006914,64.4787196761476,809178.2
1745018091.26,0,0,31.2,3.0,5.0,5.0,20.37546875,49.02837974159288,1005.3941195093855,65.61184310554947,809736.4
1745018096.3,0,0,26.2,3.0,5.0,6.0,20.28265625,49.242298971130325,1005.3146951285295,66.27730547667458,811962.6
1745018101.24,0,0,26.2,3.0,5.0,6.0,20.158437499999998,49.43948271834625,1005.2097753982528,67.15645481955804,815873.8
1745018106.26,0,0,26.2,2.8,4.8,5.2,20.05984375,49.67105655170049,1005.0939497689424,68.12706432091504,816267.8
1745018111.23,0,0,26.2,2.8,4.8,5.2,20.00234375,49.942546056454674,1005.0004600693708,68.91057093289251,819327.2
1745018116.26,0,0,26.2,2.6,4.0,5.0,19.921953124999998,50.100241343248214,1004.9090020517648,69.67710752259701,823409.2
1745018121.28,0,0,31.8,2.6,4.0,5.0,19.883203125,50.30873529929647,1004.8249956595849,70.38123671863939,827434.4
1745018126.29,0,0,32.4,2.4,4.4,5.0,19.7928125,50.40429864662925,1004.7260531635138,71.21062461002302,826725.0
1745018131.26,0,0,34.8,2.4,4.4,5.0,19.748867187500004,50.522431805328296,1004.6003014764325,72.26483133528906,823034.0
1745018136.3,0,0,33.8,3.0,5.0,5.0,19.6980859375,50.68422271935773,1004.5255783248998,72.89130405390799,814117.0
1745018141.26,0,0,38.6,3.0,5.0,5.0,19.667695312499998,50.9220419185788,1004.4452861874213,73.56451073950737,812844.2
1745018146.29,0,0,31.4,3.0,5.0,5.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018151.23,0,0,33.6,3.0,5.0,5.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018156.23,0,0,33.6,3.0,5.4,5.4,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018161.2,0,0,33.6,3.0,5.4,5.4,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018166.3,0,0,33.6,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018171.2,0,0,33.6,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018176.26,0,0,32.8,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018181.23,0,0,38.0,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018186.23,0,0,32.8,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018191.23,0,0,33.4,3.0,6.0,6.0,19.6897265625,51.00172051786586,1004.3489659297763,74.37216009537528,811970.4
1745018196.26,0,0,35.2,3.0,6.0,6.0,19.598789062499996,51.432424532481356,1003.7355082602578,79.51750853984574,838805.4
1745018201.26,0,0,37.4,3.0,6.0,6.0,19.654179687499997,51.33927468188979,1003.6568364644729,80.17754713108184,835493.6
1745018206.24,0,0,37.4,3.0,6.0,6.0,19.7669921875,51.446243764536725,1003.6353974557499,80.35742260804352,836318.8
1745018211.23,0,0,37.4,3.0,6.0,6.0,19.885624999999997,51.415266462194474,1003.6284384941109,80.41580953445421,836937.6
1745018216.24,0,0,37.4,3.0,6.0,6.0,19.96390625,51.123755126555146,1003.6148815945814,80.52955601786206,838284.0
1745018221.24,0,0,37.4,3.0,6.0,6.0,20.0625390625,51.0553844168741,1003.595930278776,80.68856530105151,838179.8
1745018226.26,0,0,31.6,3.0,6.0,6.0,20.1591796875,51.021702256979026,1003.5685199029252,80.91855396811427,834674.0
1745018231.27,0,0,36.4,3.0,6.0,6.0,20.281796875,50.89860472403983,1003.5657001831423,80.94221314742515,830983.4
1745018236.26,0,0,36.6,3.0,6.0,6.0,20.38046875,50.75574900251186,1003.5719190405518,80.89003282289976,831597.2
1745018241.26,0,0,39.4,3.0,6.0,6.0,20.4226953125,50.37910213365385,1003.5684053614834,80.91951496655281,833046.2
1745018246.26,0,0,37.4,3.0,6.0,6.0,20.498164062500003,50.53383224522826,1003.5441729281796,81.12284301875343,829685.4
1745018251.27,0,0,37.0,3.0,6.0,6.0,20.591445312500003,51.11318310973301,1003.5540022086428,81.04036786955821,831527.6
1745018256.26,0,0,41.0,3.0,6.0,6.0,20.647187499999998,50.94430292827261,1003.5311331364388,81.23225894196403,827548.4
1745018261.28,0,0,41.0,3.0,6.0,6.0,20.708125,50.93628980863285,1003.5176832812691,81.34511531728982,828685.4
1745018266.23,0,0,41.0,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018271.2,0,0,41.0,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018276.23,0,0,35.6,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018281.22,0,0,40.0,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018286.22,0,0,38.0,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018291.22,0,0,40.8,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018296.23,0,0,33.6,3.0,6.0,6.0,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018301.25,0,0,34.6,2.6,3.6,3.6,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018306.23,0,0,28.4,2.6,3.6,3.6,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018311.24,0,0,28.4,2.2,3.6,3.6,20.7440234375,50.926335274936925,1003.506463603245,81.43926015413786,829098.2
1745018316.25,0,0,28.4,2.2,3.6,3.6,19.327226562499998,51.765331616136336,1003.52297412717,81.30071999810598,856081.0
1745018321.26,0,0,28.4,2.4,4.6,4.6,19.38703125,51.49880962463578,1003.5137095803675,81.37845862006174,856512.4
1745018326.24,0,0,28.4,2.4,4.6,4.6,19.5318359375,51.47135174917137,1003.6234279035883,80.45787024415061,859453.2
1745018331.29,0,0,34.6,2.6,5.0,5.0,19.63296875,51.446341110178956,1003.540289555171,81.15542820469838,861966.4
1745018336.26,0,0,28.6,2.6,5.0,5.0,19.627187499999998,51.292541769126174,1003.5093365503483,81.41515324428124,862846.6
1745018341.34,0,0,23.4,2.4,4.4,4.4,19.540234374999997,51.155222403055426,1003.4654237990117,81.7836346240281,866164.8
1745018346.27,0,0,24.8,2.4,4.4,4.4,19.4667578125,50.90209112370045,1003.4170130798868,82.18987549853267,865824.6
1745018351.26,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018356.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018361.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018366.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018371.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018376.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018381.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018386.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018391.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018396.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018401.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018406.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018411.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018416.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018421.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018426.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018431.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018436.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018441.23,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018446.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018451.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018456.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018461.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018466.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018471.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018476.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018481.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018486.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018491.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018496.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018501.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018506.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018511.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018516.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018521.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018526.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018531.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018536.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018541.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018546.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018551.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018556.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018561.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018566.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018571.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018576.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018581.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018586.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018591.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018596.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018601.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018606.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018611.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018616.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018621.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018626.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018631.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018636.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018641.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018646.23,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018651.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018656.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018661.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018666.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018671.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018676.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018681.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018686.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018691.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018696.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018701.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018706.22,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018711.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018716.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018721.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018726.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018731.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018736.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018741.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018746.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018751.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018756.2,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018761.24,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018766.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018771.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018776.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
1745018781.21,0,0,24.8,2.2,4.0,4.0,19.5191796875,51.050374206840104,1003.3811057532967,82.49120076779732,856947.8
