Both Sensors Readings
Current Time,Temperature (C),Gas (ohm),Humidity (%),Pressure (hPa),Altitude (m),PM1.0 (standard),PM2.5 (standard),PM10 (standard),PM1.0 (env),PM2.5 (env),PM10 (env),Particles >0.3um,Particles >0.5um,Particles >1.0um,Particles >2.5um,Particles >5.0um,Particles >10um
2025-02-28 16:10:17,24.110859375,166914,40.68796906919705,1001.7272307781049,96.37966965148203,8,13,14,8,13,14,1518,420,100,2,0,0
2025-02-28 16:10:18,24.0378125,167245,40.76349721159016,1001.7316958565814,96.34214902276162,8,14,15,8,14,15,1617,448,103,2,0,0
2025-02-28 16:10:19,23.9622265625,167245,40.83281016111081,1001.7302923628833,96.35394274622634,9,15,15,9,15,15,1680,466,99,2,0,0
2025-02-28 16:10:19,23.8891796875,168078,40.91434657432569,1001.7347078234317,96.31683915441224,9,15,16,9,15,16,1725,481,101,2,0,0
2025-02-28 16:10:20,23.8180859375,167245,41.008057794806945,1001.7404723444223,96.26839946131174,9,15,16,9,15,16,1725,481,101,2,0,0
2025-02-28 16:10:21,23.7512890625,168245,41.10824551116571,1001.7372392277249,96.29556755049471,9,15,16,9,15,16,1725,481,101,2,0,0
2025-02-28 16:10:22,23.6997265625,168581,41.228062120454275,1001.7337709390204,96.32471188422934,9,15,15,9,15,15,1755,482,96,2,0,0
2025-02-28 16:10:23,23.6544140625,168581,41.342654559154674,1001.7279875266194,96.37331058685106,9,15,15,9,15,15,1755,482,96,2,0,0
2025-02-28 16:10:24,23.60578125,167910,41.44498625313548,1001.7168595444007,96.46682098477804,9,15,15,9,15,15,1755,482,96,2,0,0
2025-02-28 16:10:25,23.5626171875,169258,41.57789825096483,1001.7074571896026,96.54583128660896,9,15,16,9,15,16,1800,492,101,2,0,0
2025-02-28 16:10:26,23.5192578125,169769,41.72286403080159,1001.7118431892643,96.50897457708099,9,15,16,9,15,16,1800,492,101,2,0,0
2025-02-28 16:10:26,23.46671875,170627,41.842947219480465,1001.7138093946845,96.49245207785633,9,15,16,9,15,16,1800,492,101,2,0,0
2025-02-28 16:10:27,23.429609375,169598,41.95880466477821,1001.7070618281205,96.5491536196212,9,16,17,9,16,17,1755,492,108,6,1,1
2025-02-28 16:10:28,23.394453125,168413,42.08695520247005,1001.7069753023834,96.54988071970942,9,16,17,9,16,17,1755,492,108,6,1,1
2025-02-28 16:10:29,23.3450390625,168413,42.21361456369176,1001.7104099756859,96.5210182336202,9,16,17,9,16,17,1755,492,108,6,1,1
2025-02-28 16:10:30,23.308515625,167411,42.33577373878575,1001.7134012769666,96.49588158749167,9,15,16,9,15,16,1743,480,97,6,1,1
2025-02-28 16:10:31,23.2872265625,163043,42.495807420993295,1001.7179609378534,96.4575657437661,9,15,16,9,15,16,1743,480,97,6,1,1
2025-02-28 16:10:32,23.263203125,159198,42.6737522665931,1001.7216478101985,96.42658423937432,9,15,16,9,15,16,1743,480,97,6,1,1
2025-02-28 16:10:32,23.2548046875,158451,42.871718429367135,1001.7275368855732,96.37709738672865,9,14,15,9,14,15,1707,475,86,5,1,1
2025-02-28 16:10:33,23.248359375,158154,43.070135671620626,1001.7312771278096,96.34566764873185,9,14,15,9,14,15,1707,475,86,5,1,1
2025-02-28 16:10:34,23.2344921875,157269,43.26794851480935,1001.731897961802,96.34045070980214,9,14,15,9,14,15,1707,475,86,5,1,1
2025-02-28 16:10:35,23.23234375,154959,43.45521114482198,1001.7372578700921,96.29541089726733,9,15,15,9,15,15,1773,492,89,6,1,1
2025-02-28 16:10:36,23.232734375,155961,43.63085387033356,1001.7396488401336,96.2753194144935,9,15,15,9,15,15,1773,492,89,6,1,1
2025-02-28 16:10:37,23.2251171875,154959,43.80576854041671,1001.7344524734647,96.31898488415538,9,15,15,9,15,15,1773,492,89,6,1,1
2025-02-28 16:10:38,23.2317578125,155673,43.95213930107991,1001.7327899819351,96.3329549673474,9,14,15,9,14,15,1743,484,86,6,1,1
2025-02-28 16:10:38,23.240546875,155961,44.09888627169133,1001.7222414270478,96.42159597032516,9,14,15,9,14,15,1743,484,86,6,1,1
2025-02-28 16:10:39,23.24171875,155530,44.24488977137619,1001.7241256558727,96.40576247279589,9,14,15,9,14,15,1743,484,86,6,1,1
2025-02-28 16:10:40,23.252265625,156685,44.34950375948195,1001.7234544414673,96.41140279964122,10,14,15,10,14,15,1806,496,84,6,1,1
2025-02-28 16:10:41,23.2661328125,156977,44.460656828442524,1001.7281212213497,96.37218713156122,10,14,15,10,14,15,1806,496,84,6,1,1
2025-02-28 16:10:42,23.2719921875,155244,44.57096191348313,1001.7269642263798,96.38190952419133,10,14,15,10,14,15,1806,496,84,6,1,1
2025-02-28 16:10:43,23.29015625,156250,44.70715373045945,1001.7314864001944,96.34390910869432,10,14,15,10,14,15,1857,509,84,6,1,1
2025-02-28 16:10:44,23.3106640625,156395,44.83152929677394,1001.7309601098568,96.34833158779698,10,14,15,10,14,15,1857,509,84,6,1,1
2025-02-28 16:10:44,23.319453125,155101,44.979067554845706,1001.7274596182407,96.37774667509555,10,14,15,10,14,15,1857,509,84,6,1,1
2025-02-28 16:10:45,23.34015625,154533,45.1220152670623,1001.7395867154039,96.27584145229835,10,14,15,10,14,15,1911,519,82,6,1,1
2025-02-28 16:10:46,23.3622265625,152715,45.357047703963,1001.7398048398932,96.27400853932367,10,14,15,10,14,15,1911,519,82,6,1,1
2025-02-28 16:10:47,23.374140625,153549,45.5912218555355,1001.7413260668062,96.26122558862805,10,14,15,10,14,15,1911,519,82,6,1,1
2025-02-28 16:10:48,23.395625,154817,45.79002813953578,1001.7405989771834,96.2673353594585,10,14,15,10,14,15,1938,529,77,6,1,1
2025-02-28 16:10:49,23.419453125,155387,45.93406301204234,1001.7383473415667,96.28625599005676,10,14,15,10,14,15,1938,529,77,6,1,1
2025-02-28 16:10:50,23.4301953125,156395,46.027499494258066,1001.7379818224841,96.28932747231441,10,14,15,10,14,15,1938,529,77,6,1,1
2025-02-28 16:10:50,23.4534375,155673,46.079434528289084,1001.7418383587258,96.25692077590934,11,14,15,11,14,15,1944,529,70,6,1,1
2025-02-28 16:10:51,23.478046875,156250,46.11310249314818,1001.7373091643051,96.2949798681253,11,14,15,11,14,15,1944,529,70,6,1,1
2025-02-28 16:10:52,23.492109375,156540,46.11477458940827,1001.7264056317406,96.38660347733368,11,14,15,11,14,15,1944,529,70,6,1,1
2025-02-28 16:10:53,23.5165234375,156977,46.10537893372254,1001.7180301092127,96.45698448254889,11,14,14,11,14,14,1998,543,65,3,0,0
2025-02-28 16:10:54,23.54171875,157269,46.071481339592864,1001.7285442228241,96.36863259251496,11,14,14,11,14,14,1998,543,65,3,0,0
2025-02-28 16:10:55,23.554609375,156685,46.02997943725414,1001.7298620175519,96.35755899160219,11,14,14,11,14,14,1998,543,65,3,0,0
2025-02-28 16:10:56,23.5786328125,157563,45.97137178661543,1001.7367256432408,96.29988324073877,11,15,16,11,15,16,2070,566,76,4,1,1
2025-02-28 16:10:57,23.6036328125,158006,45.91903991740434,1001.7381011789824,96.28832451126232,11,15,16,11,15,16,2070,566,76,4,1,1
2025-02-28 16:10:57,23.6175,158006,45.853118370492176,1001.7321655912024,96.33820179019801,11,15,16,11,15,16,2070,566,76,4,1,1
2025-02-28 16:10:58,23.6425,156831,45.806956151792264,1001.7300087163168,96.35632626348327,11,14,15,11,14,15,2097,560,67,4,1,1
2025-02-28 16:10:59,23.667890625,158898,45.75471170517936,1001.7355329331435,96.30990568308448,11,14,15,11,14,15,2097,560,67,4,1,1
2025-02-28 16:11:00,23.6825390625,157563,45.695073357837266,1001.7414328934719,96.26032791906654,11,14,15,11,14,15,2097,560,67,4,1,1
2025-02-28 16:11:01,23.7087109375,158749,45.66135380507712,1001.7464446817229,96.21821371055526,11,13,15,11,13,15,2013,532,64,4,2,1
2025-02-28 16:11:02,23.7352734375,159048,45.627685200216945,1001.7485530434996,96.20049713364772,11,13,15,11,13,15,2013,532,64,4,2,1
2025-02-28 16:11:03,23.7505078125,152853,45.57428519102183,1001.7483339101123,96.20233851143738,10,12,14,10,12,14,2013,532,64,4,2,1
2025-02-28 16:11:03,23.7784375,150804,45.55305416159912,1001.7402838425094,96.26998345315577,10,13,14,10,13,14,2067,544,59,4,2,1
2025-02-28 16:11:04,23.806171875,139694,45.52567051513965,1001.7283868895122,96.36995468563848,10,13,14,10,13,14,2067,544,59,4,2,1
2025-02-28 16:11:05,23.8266796875,132042,45.52195997026531,1001.7295775677707,96.35994925920365,10,13,14,10,13,14,2067,544,59,4,2,1
2025-02-28 16:11:06,23.8567578125,127744,45.53777439329722,1001.7284973135077,96.36902677783397,10,13,14,10,13,14,1977,530,66,5,2,1
2025-02-28 16:11:07,23.88859375,127648,45.596734970141334,1001.7302370875788,96.35440723141978,10,13,14,10,13,14,1977,530,66,5,2,1
2025-02-28 16:11:08,23.9091015625,129708,45.6237004194304,1001.7314204665988,96.34446315628374,10,13,14,10,13,14,1977,530,66,5,2,1
2025-02-28 16:11:09,23.939765625,132146,45.645737912789144,1001.7295056550596,96.36055355092378,10,13,14,10,13,14,1977,527,66,5,2,1
2025-02-28 16:11:09,23.9700390625,134569,45.65545990932592,1001.723429163368,96.41161521579245,10,13,14,10,13,14,1977,527,66,5,2,1
2025-02-28 16:11:10,23.9887890625,137531,45.63313349985167,1001.720016320271,96.44029395472025,10,13,14,10,13,14,1977,527,66,5,2,1
2025-02-28 16:11:11,24.0175,139233,45.61198854756226,1001.7149524633404,96.4828466078207,10,14,15,10,14,15,1986,537,80,6,2,1
2025-02-28 16:11:12,24.0481640625,140508,45.56653638446365,1001.7077264422716,96.54356868180432,10,14,15,10,14,15,1986,537,80,6,2,1
2025-02-28 16:11:13,24.065546875,141095,45.50725670010851,1001.7003450336389,96.60559688279169,10,14,15,10,14,15,1986,537,80,6,2,1
2025-02-28 16:11:14,24.0946484375,139925,45.47390431596303,1001.6641230641109,96.90998637177266,10,14,15,10,14,15,1959,536,85,6,2,1
2025-02-28 16:11:15,24.1227734375,140508,45.42204992037899,1001.5998460959646,97.45015656393025,10,14,15,10,14,15,1959,536,85,6,2,1
2025-02-28 16:11:15,24.138984375,139463,45.36267335911102,1001.5217245797477,98.10671123055289,10,14,15,10,14,15,1959,536,85,6,2,1
2025-02-28 16:11:16,24.1657421875,139463,45.31068490298537,1001.4163973349341,98.99197595457936,10,14,16,10,14,16,1965,538,88,8,2,1
2025-02-28 16:11:17,24.194453125,139463,45.26506410115857,1001.303601064338,99.9401006811585,10,14,16,10,14,16,1965,538,88,8,2,1
2025-02-28 16:11:18,24.2098828125,137195,45.211764639394126,1001.1835978716225,100.94889914320683,10,14,16,10,14,16,1965,538,88,8,2,1
2025-02-28 16:11:19,24.2376171875,136861,45.1966616779618,1001.0692114495797,101.91057175795446,10,14,16,10,14,16,1992,539,88,8,3,1
2025-02-28 16:11:20,24.2637890625,135433,45.18137550901429,1000.9681958499721,102.7599068174042,10,14,16,10,14,16,1992,539,88,8,3,1
2025-02-28 16:11:21,24.278828125,136199,45.1709015164969,1000.8934495809689,103.38841508945006,10,14,16,10,14,16,1992,539,88,8,3,1
2025-02-28 16:11:21,24.3040234375,137195,45.16162389627742,1000.8455880292494,103.79088163969826,10,14,15,10,14,15,1956,533,85,7,2,0
2025-02-28 16:11:22,24.329609375,139925,45.140148774674444,1000.8071758055911,104.1139003073344,10,14,15,10,14,15,1956,533,85,7,2,0
2025-02-28 16:11:23,24.3434765625,139118,45.098933776142985,1000.7764467732725,104.37231619059126,10,14,15,10,14,15,1956,533,85,7,2,0
2025-02-28 16:11:24,24.368671875,138093,45.06517882232225,1000.7532918534529,104.56704179816835,10,14,15,10,14,15,1941,526,87,7,2,0
2025-02-28 16:11:25,24.3946484375,138775,45.049876694195916,1000.727853467015,104.78097484874577,10,14,15,10,14,15,1941,526,87,7,2,0
2025-02-28 16:11:26,24.4098828125,137531,45.021075290387294,1000.7134369593041,104.90221749157381,10,14,15,10,14,15,1941,526,87,7,2,0
2025-02-28 16:11:27,24.435859375,138320,45.01801157844092,1000.7056517633138,104.96769147694114,10,14,15,10,14,15,2016,549,83,6,1,0
2025-02-28 16:11:28,24.462421875,138206,45.021135630618815,1000.6952703261126,105.05500065500809,10,14,15,10,14,15,2016,549,83,6,1,0
2025-02-28 16:11:28,24.47765625,138206,44.99845439117048,1000.6879118740019,105.11688659663247,10,14,15,10,14,15,2016,549,83,6,1,0
2025-02-28 16:11:29,24.50265625,138661,44.99527653686743,1000.6785508602318,105.19561498428752,10,14,15,10,14,15,1956,542,85,7,1,0
2025-02-28 16:11:30,24.5270703125,139694,44.97367681369121,1000.6735457807043,105.23770915712545,10,14,15,10,14,15,1956,542,85,7,1,0
2025-02-28 16:11:31,24.5403515625,137980,44.9446534079162,1000.6506847976998,105.42997883310105,10,14,15,10,14,15,1956,542,85,7,1,0
2025-02-28 16:11:32,24.5637890625,139233,44.91071178876809,1000.5981803165093,105.87157521626368,10,14,15,10,14,15,1971,541,82,7,2,0
2025-02-28 16:11:33,24.5883984375,139003,44.87079839671013,1000.521050756163,106.52031834566549,10,14,15,10,14,15,1971,541,82,7,2,0
2025-02-28 16:11:34,24.601875,138433,44.847925132359066,1000.4454973828869,107.155843297335,10,14,15,10,14,15,1971,541,82,7,2,0
2025-02-28 16:11:34,24.6253125,138433,44.820110497124425,1000.3682417508965,107.80572715860613,10,14,15,10,14,15,1950,534,87,7,2,0
2025-02-28 16:11:35,24.6493359375,137980,44.786255894283265,1000.3219509304122,108.19515069402568,10,14,15,10,14,15,1950,534,87,7,2,0
2025-02-28 16:11:36,24.66125,137755,44.744875688536865,1000.2951133463315,108.42092971643915,10,14,15,10,14,15,1950,534,87,7,2,0
2025-02-28 16:11:37,24.684296875,139463,44.723137202950255,1000.2737499196566,108.60065929542905,9,13,14,9,13,14,1851,507,72,6,2,0
2025-02-28 16:11:38,24.70578125,145600,44.66456612051855,1000.2569457838597,108.74203394258274,9,13,14,9,13,14,1851,507,72,6,2,0
2025-02-28 16:11:39,24.715546875,149336,44.58021918565824,1000.242560320226,108.86306161956087,9,13,14,9,13,14,1851,507,72,6,2,0
2025-02-28 16:11:40,24.7368359375,154959,44.47895214335089,1000.2254383649836,109.00711376468162,9,13,14,9,13,14,1833,502,77,6,2,0
2025-02-28 16:11:40,24.7579296875,159198,44.359423669403405,1000.2133011972458,109.10922860668398,9,13,14,9,13,14,1833,502,77,6,2,0
2025-02-28 16:11:41,24.7665234375,163676,44.20196376732465,1000.2076357461242,109.15689465427023,9,13,14,9,13,14,1833,502,77,6,2,0
2025-02-28 16:11:42,24.78390625,166420,44.07001193164031,1000.194849342098,109.26447335924345,9,12,14,9,12,14,1833,502,74,3,2,0
2025-02-28 16:11:43,24.80265625,167079,43.95048049089202,1000.1930870945481,109.27930015693427,9,12,14,9,12,14,1833,502,74,3,2,0
2025-02-28 16:11:44,24.808515625,167910,43.80522514883118,1000.1901062786994,109.30437951561838,10,13,15,10,13,15,1833,502,74,3,2,0
2025-02-28 16:11:45,24.824140625,168245,43.691583733476044,1000.195704574963,109.25727780307433,9,13,15,9,13,15,1821,497,72,8,2,1
2025-02-28 16:11:46,24.8395703125,170111,43.59013198761379,1000.1956875286565,109.25742122321093,9,13,15,9,13,15,1821,497,72,8,2,1
2025-02-28 16:11:46,24.8423046875,169088,43.48121287858392,1000.1965344428893,109.25029566119022,9,13,15,9,13,15,1821,497,72,8,2,1
2025-02-28 16:11:47,24.8469921875,171320,43.39683959544804,1000.1846059122577,109.35065749568443,9,12,14,9,12,14,1746,472,67,8,2,1
2025-02-28 16:11:48,24.8423046875,173790,43.275075960762486,1000.1753280509844,109.42871833981782,9,12,14,9,12,14,1746,472,67,8,2,1
2025-02-28 16:11:49,24.821015625,173790,43.16361767047468,1000.1783272834767,109.40348372936185,9,12,14,9,12,14,1746,472,67,8,2,1
2025-02-28 16:11:50,24.799921875,176332,43.04621208677361,1000.1904726819611,109.30129674599743,8,12,14,8,12,14,1740,482,69,8,2,1
2025-02-28 16:11:51,24.7848828125,177632,42.905400819188294,1000.1875789903769,109.32564312761464,8,12,14,8,12,14,1740,482,69,8,2,1
2025-02-28 16:11:52,24.7583203125,177445,42.751330337524514,1000.1874226228316,109.32695874419805,8,12,14,8,12,14,1740,482,69,8,2,1
2025-02-28 16:11:52,24.7301953125,178950,42.609305669566105,1000.1900598953108,109.30476976685134,8,12,14,8,12,14,1710,475,73,8,2,1
2025-02-28 16:11:53,24.699921875,181452,42.46114368650684,1000.1874835888616,109.32644579937407,9,13,15,9,13,15,1710,475,73,8,2,1
2025-02-28 16:11:54,24.6596875,180096,42.33610255443093,1000.1901402311829,109.30409385304422,9,13,15,9,13,15,1710,475,73,8,2,1
2025-02-28 16:11:55,24.6290234375,181257,42.206223490260086,1000.1975283550687,109.24193332965358,9,12,14,9,12,14,1677,467,74,7,2,1
2025-02-28 16:11:56,24.5985546875,181452,42.11256580476948,1000.1999250507438,109.2217686342831,9,12,14,9,12,14,1677,467,74,7,2,1
2025-02-28 16:11:57,24.5559765625,181647,41.98756762305256,1000.2005720774112,109.21632485612797,9,12,14,9,12,14,1677,467,74,7,2,1
2025-02-28 16:11:58,24.5231640625,182235,41.90580736481629,1000.1992015976456,109.22785543187365,9,13,14,9,13,14,1668,463,79,9,1,1
2025-02-28 16:11:59,24.49484375,182432,41.872630145010355,1000.1873649597345,109.32744389943198,9,13,14,9,13,14,1668,463,79,9,1,1
2025-02-28 16:11:59,24.44796875,181257,41.75337462131314,1000.1881694619578,109.32067512759738,9,13,14,9,13,14,1668,463,79,9,1,1
2025-02-28 16:12:00,24.4133984375,183225,41.72554687583386,1000.1910302122596,109.29660591213762,9,13,14,9,13,14,1677,463,74,10,1,1
2025-02-28 16:12:01,24.3723828125,184024,41.66702815004598,1000.1906158425533,109.30009225062096,9,13,14,9,13,14,1677,463,74,10,1,1
2025-02-28 16:12:02,24.3102734375,183225,41.630188371395576,1000.1916895426023,109.2910585767227,9,13,14,9,13,14,1677,463,74,10,1,1
2025-02-28 16:12:03,24.258125,184225,41.6004579077068,1000.1981243056881,109.23691927151945,9,14,15,9,14,15,1716,475,80,14,1,1
2025-02-28 16:12:04,24.2067578125,185236,41.62476055539966,1000.1899096149297,109.30603416582755,9,14,15,9,14,15,1716,475,80,14,1,1
2025-02-28 16:12:05,24.15109375,183026,41.66057999350122,1000.1889164026773,109.31439066002916,9,14,15,9,14,15,1716,475,80,14,1,1
2025-02-28 16:12:05,24.1118359375,183624,41.578345228242426,1000.2071604140468,109.16089385172977,8,13,14,8,13,14,1755,480,71,14,1,1
2025-02-28 16:12:06,24.0753125,183424,41.65821714846285,1000.208599722614,109.14878426099365,8,13,14,8,13,14,1755,480,71,14,1,1
2025-02-28 16:12:07,24.0253125,183824,41.83260168268659,1000.2237172399144,109.02159421657477,8,13,14,8,13,14,1755,480,71,14,1,1
2025-02-28 16:12:08,23.9856640625,184024,41.78622918288665,1000.2130694301839,109.11117856534774,9,14,15,9,14,15,1788,487,76,14,1,1
2025-02-28 16:12:09,23.9503125,183225,41.87231017937124,1000.2075436707337,109.15766932870793,9,14,15,9,14,15,1788,487,76,14,1,1
2025-02-28 16:12:10,23.9083203125,180675,41.99371706255967,1000.2143009348994,109.10081737640508,9,14,15,9,14,15,1788,487,76,14,1,1
2025-02-28 16:12:11,23.875703125,182039,42.146287840771656,1000.229031143411,108.97688647660702,9,13,13,9,13,13,1764,477,71,8,0,0
2025-02-28 16:12:11,23.8458203125,182828,42.28726080482569,1000.2357906877785,108.92001632921776,9,13,13,9,13,13,1764,477,71,8,0,0
2025-02-28 16:12:12,23.8005078125,182235,42.384489472271625,1000.231905391008,108.95270450032767,9,13,13,9,13,13,1764,477,71,8,0,0
2025-02-28 16:12:13,23.7680859375,184426,42.46514127718054,1000.2257589242269,109.0044167852745,9,14,14,9,14,14,1809,490,71,8,0,0
2025-02-28 16:12:14,23.737421875,183225,42.5279534134599,1000.2312496967435,108.95822106366639,9,14,14,9,14,14,1809,490,71,8,0,0
2025-02-28 16:12:15,23.6872265625,182235,42.56450411483897,1000.2353849737692,108.92342971847995,9,14,14,9,14,14,1809,490,71,8,0,0
2025-02-28 16:12:16,23.649140625,184024,42.62651382794224,1000.2413013513899,108.873653633994,9,13,13,9,13,13,1803,492,66,8,0,0
2025-02-28 16:12:17,23.614765625,185236,42.670875449961656,1000.2372913149394,108.90739112877833,9,13,13,9,13,13,1803,492,66,8,0,0
2025-02-28 16:12:17,23.563984375,185848,42.69532539981927,1000.2334028809612,108.94010565446717,9,13,13,9,13,13,1803,492,66,8,0,0
2025-02-28 16:12:18,23.52609375,185832,42.727248661513464,1000.2325565113443,108.94722642179777,9,13,13,9,13,13,1722,476,62,8,0,0
2025-02-28 16:12:19,23.4925,185936,42.7355430630289,1000.2280193483109,108.98539904998826,9,13,13,9,13,13,1722,476,62,8,0,0
2025-02-28 16:12:20,23.4497265625,185848,42.74883837698993,1000.2263777297089,108.99921055572304,9,13,13,9,13,13,1722,476,62,8,0,0
2025-02-28 16:12:21,23.418671875,185644,42.7755038547442,1000.2188523658223,109.06252428278798,9,14,14,9,14,14,1770,484,66,9,0,0
2025-02-28 16:12:22,23.392109375,185313,42.79664567290413,1000.2167709272285,109.08003627947485,9,14,14,9,14,14,1770,484,66,9,0,0
2025-02-28 16:12:23,23.351875,185832,42.82228761845142,1000.2121346233392,109.11904351195467,9,14,14,9,14,14,1770,484,66,9,0,0
2025-02-28 16:12:23,23.3231640625,185416,42.86128493133389,1000.2136491194224,109.10630138441748,9,13,13,9,13,13,1740,476,59,6,0,0
2025-02-28 16:12:24,23.29640625,184628,42.90050789376492,1000.2112434161498,109.12654164077433,9,13,13,9,13,13,1740,476,59,6,0,0
2025-02-28 16:12:25,23.2567578125,184628,42.938291678693844,1000.2110574633043,109.12810614677839,9,13,13,9,13,13,1740,476,59,6,0,0
2025-02-28 16:12:26,23.228828125,185728,42.97136164212381,1000.1997117194755,109.22356350389846,9,13,14,9,13,14,1740,481,63,8,1,0
2025-02-28 16:12:27,23.2024609375,184225,43.02271870478627,1000.1996856173365,109.2237831151215,9,13,14,9,13,14,1740,481,63,8,1,0
2025-02-28 16:12:28,23.1633984375,186668,43.05455027505354,1000.2004246657759,109.21756510806316,9,13,14,9,13,14,1740,481,63,8,1,0
2025-02-28 16:12:29,23.132734375,186053,43.12355992077345,1000.205829312985,109.17209305357152,9,13,14,9,13,14,1824,499,70,7,1,0
2025-02-28 16:12:29,23.103828125,185236,43.16862714536899,1000.2175767043774,109.07325694229317,9,13,14,9,13,14,1824,499,70,7,1,0
2025-02-28 16:12:30,23.0618359375,184628,43.236399211002094,1000.2224046069291,109.03263788938527,9,13,14,9,13,14,1824,499,70,7,1,0
2025-02-28 16:12:31,23.0309765625,188043,43.299402360337744,1000.2345288667152,108.9306323983279,9,14,15,9,14,15,1887,519,79,10,2,0
2025-02-28 16:12:32,23.0032421875,188900,43.36277717162443,1000.2358069349459,108.9198796371209,9,14,15,9,14,15,1887,519,79,10,2,0
2025-02-28 16:12:33,22.9626171875,185033,43.41261963714883,1000.2357617259732,108.92025999321807,9,14,15,9,14,15,1887,519,79,10,2,0
2025-02-28 16:12:34,22.9364453125,185236,43.48830595986451,1000.2342547669465,108.93293848116464,9,14,15,9,14,15,1839,512,76,10,2,0
2025-02-28 16:12:35,22.9133984375,186040,43.55226917586635,1000.2307163613943,108.96270818488355,9,14,15,9,14,15,1839,512,76,10,2,0
2025-02-28 16:12:35,22.87609375,186668,43.6146390036168,1000.2359883718725,108.91835315618248,9,14,15,9,14,15,1839,512,76,10,2,0
2025-02-28 16:12:36,22.8505078125,186053,43.684411481047235,1000.2389362230223,108.89355206978962,10,15,16,10,15,16,1869,532,75,10,2,0
2025-02-28 16:12:37,22.826875,186353,43.742311912319884,1000.2309248046153,108.96095448503159,10,15,16,10,15,16,1869,532,75,10,2,0
2025-02-28 16:12:38,22.7919140625,185848,43.77470220481475,1000.224092446703,109.01843746352343,10,15,16,10,15,16,1869,532,75,10,2,0
2025-02-28 16:12:39,22.7659375,188364,43.8262996451425,1000.2123112464642,109.11755750243151,10,15,16,10,15,16,1929,544,80,11,2,0
2025-02-28 16:12:40,22.7415234375,186249,43.86596154758345,1000.2083223488168,109.15111793818969,10,15,16,10,15,16,1929,544,80,11,2,0
2025-02-28 16:12:41,22.7065625,185440,43.916560054441646,1000.2067629632536,109.16423779765636,10,15,16,10,15,16,1929,544,80,11,2,0
2025-02-28 16:12:41,22.6809765625,187406,43.9621704817358,1000.1991243126204,109.2285056723129,10,16,17,10,16,17,1986,545,81,12,2,0
2025-02-28 16:12:42,22.65734375,186353,44.001945897040336,1000.1893375221903,109.3108475265487,10,16,17,10,16,17,1986,545,81,12,2,0
2025-02-28 16:12:43,22.6266796875,185313,44.053064668626284,1000.1981919931175,109.23634978034838,10,16,17,10,16,17,1986,545,81,12,2,0
2025-02-28 16:12:44,22.6094921875,185624,44.12394276882645,1000.2005168032686,109.21678990666284,11,17,18,11,17,18,2082,564,91,15,2,0
2025-02-28 16:12:45,22.5942578125,186563,44.158634483767756,1000.1954119964751,109.25973943025348,11,17,18,11,17,18,2082,564,91,15,2,0
2025-02-28 16:12:46,22.5676953125,185624,44.21025958747136,1000.2073249819877,109.15950926228795,11,17,18,11,17,18,2082,564,91,15,2,0
2025-02-28 16:12:47,22.5471875,186053,44.28689212778232,1000.2095925782359,109.14043090044572,11,17,18,11,17,18,2058,561,92,15,2,0
2025-02-28 16:12:48,22.529609375,186353,44.33349906933298,1000.2200874098729,109.05213336452721,11,17,18,11,17,18,2058,561,92,15,2,0
2025-02-28 16:12:48,22.501875,185644,44.40935363351623,1000.2248251213803,109.01227320409434,11,17,18,11,17,18,2058,561,92,15,2,0
2025-02-28 16:12:49,22.4852734375,185936,44.50476285225331,1000.2351238173216,108.92562690377581,11,18,19,11,18,19,2118,583,99,16,2,0
2025-02-28 16:12:50,22.463984375,186984,44.575338106051284,1000.2326059214747,108.94681071907335,11,18,19,11,18,19,2118,583,99,16,2,0
2025-02-28 16:12:51,22.4309765625,187089,44.626329296778415,1000.2376628951993,108.90426492139889,11,18,19,11,18,19,2118,583,99,16,2,0
2025-02-28 16:12:52,22.4065625,188364,44.69658832204159,1000.2477231482358,108.81962559073139,11,18,18,11,18,18,2133,592,99,13,1,0
2025-02-28 16:12:53,22.3844921875,188578,44.73059283210851,1000.2509840142708,108.79219128768554,11,18,18,11,18,18,2133,592,99,13,1,0
2025-02-28 16:12:54,22.3497265625,187937,44.744867699916824,1000.2637648381134,108.68466441779566,11,18,18,11,18,18,2133,592,99,13,1,0
2025-02-28 16:12:54,22.3266796875,188471,44.760491116665364,1000.2584084348309,108.72972845710663,11,16,17,11,16,17,2046,569,94,10,1,0
2025-02-28 16:12:55,22.3071484375,189439,44.82526204503937,1000.2639816002223,108.68284077725883,11,16,17,11,16,17,2046,569,94,10,1,0
2025-02-28 16:12:56,22.2766796875,187618,44.84612991615343,1000.2660534312213,108.66541027929438,11,16,17,11,16,17,2046,569,94,10,1,0
2025-02-28 16:12:57,22.2524609375,190417,44.89209978519367,1000.2764074874365,108.57830112406859,10,15,16,10,15,16,1938,537,84,7,0,0
2025-02-28 16:12:58,22.2190625,191627,44.894348247722256,1000.2790416968818,108.55613951431266,10,15,16,10,15,16,1938,537,84,7,0,0
2025-02-28 16:12:59,22.175703125,190199,44.88935561387108,1000.2744570368754,108.59471029930266,10,15,16,10,15,16,1938,537,84,7,0,0
2025-02-28 16:13:00,22.150703125,192071,44.88038356611679,1000.2729833503021,108.60710846781564,10,15,16,10,15,16,1923,524,89,10,1,1
2025-02-28 16:13:00,22.1284375,190965,44.87172766994779,1000.274143293396,108.5973498311897,10,15,16,10,15,16,1923,524,89,10,1,1
