timestamp,latitude,longitude
2025-04-18 16:11:54-07:00,37.875937,-122.260157
2025-04-18 16:11:55-07:00,37.875931,-122.260138
2025-04-18 16:11:56-07:00,37.875938,-122.260134
2025-04-18 16:11:57-07:00,37.875946,-122.260125
2025-04-18 16:11:58-07:00,37.875947,-122.260119
2025-04-18 16:11:59-07:00,37.875949,-122.260113
2025-04-18 16:12:00-07:00,37.875946,-122.260124
2025-04-18 16:12:01-07:00,37.875947,-122.260121
2025-04-18 16:12:02-07:00,37.875945,-122.26011
2025-04-18 16:12:03-07:00,37.875965,-122.260108
2025-04-18 16:12:04-07:00,37.875967,-122.2601
2025-04-18 16:12:05-07:00,37.875967,-122.260093
2025-04-18 16:12:06-07:00,37.875966,-122.260093
2025-04-18 16:12:07-07:00,37.875961,-122.2601
2025-04-18 16:12:08-07:00,37.875953,-122.260104
2025-04-18 16:12:09-07:00,37.875948,-122.260112
2025-04-18 16:12:10-07:00,37.87595,-122.260115
2025-04-18 16:12:11-07:00,37.875953,-122.260118
2025-04-18 16:12:12-07:00,37.875936,-122.260117
2025-04-18 16:12:13-07:00,37.875939,-122.260113
2025-04-18 16:12:14-07:00,37.875945,-122.260118
2025-04-18 16:12:15-07:00,37.87595,-122.260124
2025-04-18 16:12:16-07:00,37.875956,-122.26013
2025-04-18 16:12:17-07:00,37.875961,-122.260136
2025-04-18 16:12:18-07:00,37.875967,-122.260141
2025-04-18 16:12:19-07:00,37.875972,-122.260147
2025-04-18 16:12:20-07:00,37.87597,-122.260151
2025-04-18 16:12:21-07:00,37.875968,-122.260155
2025-04-18 16:12:22-07:00,37.875966,-122.260159
2025-04-18 16:12:23-07:00,37.875964,-122.260163
2025-04-18 16:12:24-07:00,37.875963,-122.260167
2025-04-18 16:12:25-07:00,37.875961,-122.260171
2025-04-18 16:12:26-07:00,37.875959,-122.260175
2025-04-18 16:12:27-07:00,37.875957,-122.260179
2025-04-18 16:12:28-07:00,37.875955,-122.260183
2025-04-18 16:12:29-07:00,37.875953,-122.260187
2025-04-18 16:12:30-07:00,37.875953,-122.260205
2025-04-18 16:12:31-07:00,37.875956,-122.260206
2025-04-18 16:12:32-07:00,37.87596,-122.260208
2025-04-18 16:12:33-07:00,37.875964,-122.260209
2025-04-18 16:12:34-07:00,37.875967,-122.260211
2025-04-18 16:12:35-07:00,37.875971,-122.260212
2025-04-18 16:12:36-07:00,37.875975,-122.260214
2025-04-18 16:12:37-07:00,37.875978,-122.260215
2025-04-18 16:12:38-07:00,37.875982,-122.260217
2025-04-18 16:12:39-07:00,37.875964,-122.260219
2025-04-18 16:12:40-07:00,37.875967,-122.260207
2025-04-18 16:12:41-07:00,37.87596,-122.260191
2025-04-18 16:12:42-07:00,37.875981,-122.260181
2025-04-18 16:12:43-07:00,37.875972,-122.260183
2025-04-18 16:12:44-07:00,37.875972,-122.26018
2025-04-18 16:12:45-07:00,37.875967,-122.260179
2025-04-18 16:12:46-07:00,37.875967,-122.260179
2025-04-18 16:12:47-07:00,37.875965,-122.260186
2025-04-18 16:12:48-07:00,37.875961,-122.260195
2025-04-18 16:12:49-07:00,37.875944,-122.260225
2025-04-18 16:12:50-07:00,37.875954,-122.260203
2025-04-18 16:12:51-07:00,37.875949,-122.260196
2025-04-18 16:12:52-07:00,37.875951,-122.260192
2025-04-18 16:12:53-07:00,37.875955,-122.260191
2025-04-18 16:12:54-07:00,37.87596,-122.260188
2025-04-18 16:12:55-07:00,37.875955,-122.26019
2025-04-18 16:12:56-07:00,37.875952,-122.260197
2025-04-18 16:12:57-07:00,37.875951,-122.260194
2025-04-18 16:12:58-07:00,37.875951,-122.260204
2025-04-18 16:12:59-07:00,37.875956,-122.260213
2025-04-18 16:13:00-07:00,37.87597,-122.260223
2025-04-18 16:13:01-07:00,37.875972,-122.26025
2025-04-18 16:13:02-07:00,37.875973,-122.260266
2025-04-18 16:13:03-07:00,37.875974,-122.260276
2025-04-18 16:13:04-07:00,37.875968,-122.260284
2025-04-18 16:13:05-07:00,37.875962,-122.26029
2025-04-18 16:13:06-07:00,37.875959,-122.260297
2025-04-18 16:13:07-07:00,37.875957,-122.260301
2025-04-18 16:13:08-07:00,37.875954,-122.260296
2025-04-18 16:13:09-07:00,37.875954,-122.260295
2025-04-18 16:13:10-07:00,37.875956,-122.2603
2025-04-18 16:13:11-07:00,37.875953,-122.260299
2025-04-18 16:13:12-07:00,37.875956,-122.260298
2025-04-18 16:13:13-07:00,37.875959,-122.260304
2025-04-18 16:13:14-07:00,37.875964,-122.260301
2025-04-18 16:13:15-07:00,37.875965,-122.260299
2025-04-18 16:13:16-07:00,37.875962,-122.260302
2025-04-18 16:13:17-07:00,37.875958,-122.260299
2025-04-18 16:13:18-07:00,37.875957,-122.260296
2025-04-18 16:13:19-07:00,37.875957,-122.260289
2025-04-18 16:13:20-07:00,37.875954,-122.260281
2025-04-18 16:13:21-07:00,37.875946,-122.260272
2025-04-18 16:13:22-07:00,37.875946,-122.260272
2025-04-18 16:13:23-07:00,37.875932,-122.260296
2025-04-18 16:13:24-07:00,37.875928,-122.260297
2025-04-18 16:13:25-07:00,37.875911,-122.26029
2025-04-18 16:13:26-07:00,37.875901,-122.260292
2025-04-18 16:13:27-07:00,37.875885,-122.260293
2025-04-18 16:13:28-07:00,37.875872,-122.260299
2025-04-18 16:13:29-07:00,37.875852,-122.260297
2025-04-18 16:13:30-07:00,37.875843,-122.260302
2025-04-18 16:13:31-07:00,37.875835,-122.260306
2025-04-18 16:13:32-07:00,37.875828,-122.260301
